HOUSEHOLD	PERSON	TRIP	LEG	MODE	EVENT	SCHEDULE	ACTUAL	LINK	OFFSET
9765	1	1	2	0	2	533	6737	153	500
37617	1	1	2	0	2	356	7092	196	500
40679	1	1	2	0	2	633	10463	-24	500
56613	1	1	2	0	2	588	10077	216	500
31966	1	1	2	0	2	566	8100	-97	500
57330	1	1	2	0	2	489	7677	-193	500
8188	1	1	2	0	2	455	9078	-175	500
14505	1	1	2	0	2	444	6865	176	500
23088	1	1	2	0	2	667	9254	-25	500
25687	1	1	2	0	2	422	7570	-165	500
47691	1	1	2	0	2	322	7303	182	500
43294	1	1	2	0	2	778	7440	-95	500
24807	1	1	2	0	2	356	7173	-192	500
20936	1	1	2	0	2	467	6986	186	500
6679	1	1	2	0	2	555	10265	196	500
12858	1	1	2	0	2	600	8054	201	500
764	1	1	2	0	2	544	7816	-191	500
8858	1	1	2	0	2	467	7060	-165	500
36345	1	1	2	0	2	455	6963	72	500
2572	1	1	2	0	2	489	7855	183	500
34029	1	1	2	0	2	433	7637	-211	500
51127	1	1	2	0	2	366	6842	188	500
4377	1	1	2	0	2	400	6656	177	500
57897	1	1	2	0	2	578	7878	200	500
25134	1	1	2	0	2	289	7246	-193	500
51388	1	1	2	0	2	389	6930	-172	500
16528	1	1	2	0	2	566	8189	200	500
43592	1	1	2	0	2	433	6867	187	500
51588	1	1	2	0	2	522	9019	-175	500
20997	1	1	2	0	2	322	8014	-79	500
46740	1	1	2	0	2	267	8410	206	500
3138	1	1	2	0	2	178	6653	187	500
53453	1	1	2	0	2	666	7830	-22	500
50739	1	1	2	0	2	633	8264	-2	500
54708	1	1	2	0	2	433	6929	177	500
4333	1	1	2	0	2	622	9126	201	500
914	1	1	2	0	2	566	8198	200	500
30030	1	1	2	0	2	466	9771	-194	500
11899	1	1	2	0	2	222	7270	-193	500
54550	1	1	2	0	2	689	7936	-64	500
50343	1	1	2	0	2	578	8194	200	500
58111	1	1	2	0	2	466	6937	-168	500
36711	1	1	2	0	2	467	9187	195	500
8080	1	1	2	0	2	400	6668	177	500
24959	1	1	2	0	2	333	7645	183	500
11461	1	1	2	0	2	189	6926	185	500
50595	1	1	2	0	2	322	9066	205	500
41999	1	1	2	0	2	300	6906	-193	500
26305	1	1	2	0	2	466	6870	189	500
23078	1	1	2	0	2	411	8675	205	500
48646	1	1	2	0	2	500	8441	189	500
44616	1	1	2	0	2	233	7552	186	500
5320	1	1	2	0	2	600	9700	207	500
35321	1	1	2	0	2	644	8066	201	500
59042	1	1	2	0	2	711	7743	-32	500
12427	1	1	2	0	2	422	9743	195	500
51181	1	1	2	0	2	600	9583	220	500
44004	1	1	2	0	2	334	8966	204	500
31410	1	1	2	0	2	478	8219	174	500
33812	1	1	2	0	2	278	6772	189	500
52200	1	1	2	0	2	333	7680	183	500
4092	1	1	2	0	2	389	6979	197	500
481	1	1	2	0	2	466	9806	-194	500
15226	1	1	2	0	2	544	7840	-191	500
11475	1	1	2	0	2	367	7215	207	500
49910	1	1	2	0	2	411	6911	189	500
37951	1	1	2	0	2	433	8105	-213	500
16717	1	1	2	0	2	466	7911	-212	500
32384	1	1	2	0	2	733	8316	-15	500
16043	1	1	2	0	2	533	7116	219	500
37516	1	1	2	0	2	333	8276	217	500
53219	1	1	2	0	2	489	8400	-190	500
17782	1	1	2	0	2	344	6875	187	500
28724	1	1	2	0	2	644	7236	-165	500
4905	1	1	2	0	2	389	9805	-121	500
16894	1	1	2	0	2	511	9124	-212	500
16807	1	1	2	0	2	356	8243	-89	500
50710	1	1	2	0	2	488	8938	184	500
58048	1	1	2	0	2	322	7958	142	500
34936	1	1	2	0	2	344	7957	202	500
26277	1	1	2	0	2	422	7217	-190	500
9141	1	1	2	0	2	722	9259	175	500
19731	1	1	2	0	2	489	8070	204	500
3260	1	1	2	0	2	500	7761	-191	500
54767	1	1	2	0	2	611	7088	-82	500
56348	1	1	2	0	2	611	7890	202	500
6476	1	1	2	0	2	400	6952	199	500
19478	1	1	2	0	2	467	6752	209	500
17950	1	1	2	0	2	367	8016	184	500
8531	1	1	2	0	2	445	7380	70	500
38178	1	1	2	0	2	411	7495	181	500
9033	1	1	2	0	2	411	7747	175	500
11567	1	1	2	0	2	489	6897	199	500
25152	1	1	2	0	2	355	6654	176	500
7414	1	1	2	0	2	466	8051	-99	500
48996	1	1	2	0	2	733	8048	-4	500
22270	1	1	2	0	2	400	8553	-194	500
46293	1	1	2	0	2	544	8415	178	500
57441	1	1	2	0	2	400	7147	132	500
29412	1	1	2	0	2	344	7024	197	500
34978	1	1	2	0	2	366	8501	-89	500
45134	1	1	2	0	2	489	6927	199	500
43680	1	1	2	0	2	633	8113	-4	500
55390	1	1	2	0	2	411	9012	197	500
341	1	1	2	0	2	455	7261	-165	500
43676	1	1	2	0	2	455	6744	178	500
37135	1	1	2	0	2	366	6843	188	500
37110	1	1	2	0	2	666	7110	-167	500
7262	1	1	2	0	2	544	6829	178	500
30022	1	1	2	0	2	478	9555	184	500
44634	1	1	2	0	2	822	7431	157	500
46509	1	1	2	0	2	400	7276	197	500
3015	1	1	2	0	2	422	6803	188	500
46761	1	1	2	0	2	489	8479	197	500
69	1	1	2	0	2	489	9341	186	500
32620	1	1	2	0	2	278	7788	184	500
18447	1	1	2	0	2	422	8082	204	500
39397	1	1	2	0	2	422	6805	188	500
5503	1	1	2	0	2	322	10639	-142	500
35377	1	1	2	0	2	556	8548	-192	500
54301	1	1	2	0	2	544	9519	-175	500
19706	1	1	2	0	2	267	6890	197	500
29307	1	1	2	0	2	200	6761	186	500
5501	1	1	2	0	2	278	6708	188	500
9691	1	1	2	0	2	544	8196	-97	500
48010	1	1	2	0	2	589	7582	-171	500
9839	1	1	2	0	2	333	6840	186	500
18715	1	1	2	0	2	688	10760	198	500
13628	1	1	2	0	2	544	10418	203	500
28490	1	1	2	0	2	278	6725	188	500
56077	1	1	2	0	2	455	8321	-212	500
8904	1	1	2	0	2	578	9507	197	500
48758	1	1	2	0	2	344	9854	207	500
22635	1	1	2	0	2	589	8802	203	500
32754	1	1	2	0	2	566	6986	-62	500
40580	1	1	2	0	2	478	8884	-175	500
49935	1	1	2	0	2	744	7294	-160	500
43185	1	1	2	0	2	467	7132	-80	500
25936	1	1	2	0	2	267	6956	185	500
6488	1	1	2	0	2	689	9053	198	500
28852	1	1	2	0	2	378	7540	-195	500
17455	1	1	2	0	2	444	6917	177	500
33570	1	1	2	0	2	311	6752	187	500
57027	1	1	2	0	2	178	6664	163	500
44770	1	1	2	0	2	511	9823	207	500
28382	1	1	2	0	2	622	9092	196	500
8214	1	1	2	0	2	689	7880	7	500
37007	1	1	2	0	2	200	6753	186	500
42760	1	1	2	0	2	766	8750	-13	500
57079	1	1	2	0	2	322	7932	176	500
33822	1	1	2	0	2	322	7405	182	500
52403	1	1	2	0	2	289	7849	186	500
1572	1	1	2	0	2	378	6953	198	500
9402	1	1	2	0	2	300	8410	-196	500
27704	1	1	2	0	2	322	10854	120	500
53889	1	1	2	0	2	278	7229	-172	500
27885	1	1	2	0	2	466	6826	188	500
50402	1	1	2	0	2	289	7431	-193	500
59772	1	1	2	0	2	733	10816	-192	500
45999	1	1	2	0	2	800	7959	-12	500
10575	1	1	2	0	2	533	7216	-77	500
18306	1	1	2	0	2	489	8959	195	500
6651	1	1	2	0	2	467	8998	-194	500
29446	1	1	2	0	2	811	8904	-11	500
9516	1	1	2	0	2	422	7214	-192	500
10232	1	1	2	0	2	433	7067	-55	500
12970	1	1	2	0	2	666	8032	-190	500
15899	1	1	2	0	2	389	8080	208	500
28421	1	1	2	0	2	522	7901	-201	500
34116	1	1	2	0	2	467	7443	187	500
31831	1	1	2	0	2	811	9112	9	500
34302	1	1	2	0	2	366	8159	195	500
33404	1	1	2	0	2	667	8677	210	500
55796	1	1	2	0	2	411	6805	-168	500
9845	1	1	2	0	2	411	8259	-191	500
29964	1	1	2	0	2	422	7910	-194	500
49047	1	1	2	0	2	422	7471	175	500
59714	1	1	2	0	2	400	7944	203	500
43341	1	1	2	0	2	422	7833	-78	500
12534	1	1	2	0	2	189	7732	205	500
25533	1	1	2	0	2	411	6736	189	500
47524	1	1	2	0	2	622	8141	201	500
12215	1	1	2	0	2	511	8054	-165	500
25480	1	1	2	0	2	378	8050	-212	500
48991	1	1	2	0	2	522	8189	202	500
27232	1	1	2	0	2	544	8172	174	500
392	1	1	2	0	2	222	6681	187	500
16969	1	1	2	0	2	689	8215	-190	500
29958	1	1	2	0	2	466	7658	-165	500
12563	1	1	2	0	2	455	9067	-175	500
56630	1	1	2	0	2	400	8809	143	500
51325	1	1	2	0	2	411	7643	184	500
50140	1	1	2	0	2	355	7529	174	500
9500	1	1	2	0	2	622	7144	-80	500
28631	1	1	2	0	2	589	6895	210	500
20286	1	1	2	0	2	600	8118	201	500
47736	1	1	2	0	2	411	8005	-212	500
13905	1	1	2	0	2	311	8232	-79	500
38843	1	1	2	0	2	589	8021	165	500
30154	1	1	2	0	2	422	6836	209	500
384	1	1	2	0	2	611	8021	175	500
30116	1	1	2	0	2	289	7826	186	500
15927	1	1	2	0	2	544	8644	-82	500
19734	1	1	2	0	2	478	8336	208	500
6048	1	1	2	0	2	289	7698	203	500
25878	1	1	2	0	2	289	7732	186	500
20733	1	1	2	0	2	478	8962	-175	500
11988	1	1	2	0	2	433	8185	184	500
41218	1	1	2	0	2	578	8061	-98	500
7635	1	1	2	0	2	411	7774	202	500
20836	1	1	2	0	2	467	7109	209	500
44986	1	1	2	0	2	522	8322	201	500
14693	1	1	2	0	2	400	8066	-175	500
7856	1	1	2	0	2	356	7620	-193	500
50857	1	1	2	0	2	289	7761	186	500
28130	1	1	2	0	2	356	7896	204	500
19040	1	1	2	0	2	356	7039	199	500
20649	1	1	2	0	2	455	9087	-175	500
40976	1	1	2	0	2	822	8046	-2	500
39053	1	1	2	0	2	655	7127	-63	500
5375	1	1	2	0	2	344	8017	202	500
55991	1	1	2	0	2	322	7920	-142	500
2039	1	1	2	0	2	456	7686	-80	500
26716	1	1	2	0	2	355	6792	178	500
4	1	1	2	0	2	333	6759	186	500
42639	1	1	2	0	2	533	9635	-13	500
50984	1	1	2	0	2	367	8103	184	500
42780	1	1	2	0	2	478	8627	208	500
41241	1	1	2	0	2	600	8036	-87	500
895	1	1	2	0	2	578	7990	182	500
23366	1	1	2	0	2	322	7970	195	500
23609	1	1	2	0	2	222	7749	205	500
35873	1	1	2	0	2	144	6748	185	500
26474	1	1	2	0	2	422	6811	199	500
41981	1	1	2	0	2	667	10868	204	500
58142	1	1	2	0	2	466	7788	186	500
25978	1	1	2	0	2	555	7681	-86	500
24854	1	1	2	0	2	467	7050	164	500
17571	1	1	2	0	2	544	7948	202	500
51522	1	1	2	0	2	733	7014	-167	500
13480	1	1	2	0	2	466	6839	188	500
30868	1	1	2	0	2	411	6803	208	500
7128	1	1	2	0	2	555	7678	-165	500
38753	1	1	2	0	2	500	7083	72	500
27318	1	1	2	0	2	511	10494	207	500
2871	1	1	2	0	2	544	7045	63	500
5500	1	1	2	0	2	833	10804	202	500
4014	1	1	2	0	2	822	8319	-12	500
32644	1	1	2	0	2	534	8307	186	500
13348	1	1	2	0	2	366	6954	198	500
29437	1	1	2	0	2	578	7049	72	500
9301	1	1	2	0	2	566	10876	207	500
9934	1	1	2	0	2	356	7456	-192	500
1578	1	1	2	0	2	433	6985	199	500
14554	1	1	2	0	2	544	9227	198	500
58525	1	1	2	0	2	467	9056	216	500
52669	1	1	2	0	2	378	8948	-150	500
19638	1	1	2	0	2	656	7848	-74	500
45610	1	1	2	0	2	555	8154	-87	500
39532	1	1	2	0	2	267	7749	204	500
54054	1	1	2	0	2	600	11088	216	500
34050	1	1	2	0	2	433	8039	-193	500
43702	1	1	2	0	2	422	7270	-192	500
4225	1	1	2	0	2	644	7040	73	500
51607	1	1	2	0	2	333	7634	-215	500
6132	1	1	2	0	2	578	7615	153	500
16420	1	1	2	0	2	422	7514	-165	500
32752	1	1	2	0	2	400	6746	177	500
48048	1	1	2	0	2	455	9264	-175	500
27497	1	1	2	0	2	667	9952	185	500
20591	1	1	2	0	2	278	6794	188	500
52363	1	1	2	0	2	411	6779	187	500
27512	1	1	2	0	2	566	8492	177	500
54839	1	1	2	0	2	445	7770	-98	500
8674	1	1	2	0	2	644	7013	72	500
48507	1	1	2	0	2	678	9691	-192	500
15360	1	1	2	0	2	578	6930	-71	500
2364	1	1	2	0	2	400	7879	203	500
34719	1	1	2	0	2	633	7385	177	500
39649	1	1	2	0	2	333	6959	185	500
7876	1	1	2	0	2	411	6738	187	500
4737	1	1	2	0	2	766	8209	-1	500
42016	1	1	2	0	2	222	7764	205	500
11639	1	1	2	0	2	367	8159	196	500
49775	1	1	2	0	2	722	7026	-61	500
48254	1	1	2	0	2	511	7874	200	500
43939	1	1	2	0	2	333	6739	186	500
10690	1	1	2	0	2	278	9147	205	500
18927	1	1	2	0	2	467	8086	210	500
49309	1	1	2	0	2	656	7958	-191	500
39348	1	1	2	0	2	455	6843	176	500
27531	1	1	2	0	2	533	10778	205	500
14164	1	1	2	0	2	100	6837	185	500
10696	1	1	2	0	2	734	9003	197	500
55008	1	1	2	0	2	655	8243	210	500
3662	1	1	2	0	2	467	8021	-77	500
14384	1	1	2	0	2	623	8576	203	500
32524	1	1	2	0	2	566	7762	181	500
27447	1	1	2	0	2	289	8311	-194	500
4665	1	1	2	0	2	623	9064	-193	500
17267	1	1	2	0	2	478	7878	164	500
42117	1	1	2	0	2	333	6747	189	500
33183	1	1	2	0	2	489	8793	195	500
31371	1	1	2	0	2	467	7848	203	500
43085	1	1	2	0	2	533	7769	187	500
5110	1	1	2	0	2	689	8064	-2	500
22700	1	1	2	0	2	356	7352	-191	500
15234	1	1	2	0	2	422	8589	195	500
51568	1	1	2	0	2	533	8071	200	500
7115	1	1	2	0	2	489	7989	183	500
19242	1	1	2	0	2	222	7753	204	500
7763	1	1	2	0	2	622	6909	210	500
40510	1	1	2	0	2	555	7915	-211	500
44588	1	1	2	0	2	555	7952	201	500
32042	1	1	2	0	2	356	7453	183	500
2507	1	1	2	0	2	555	7331	177	500
11626	1	1	2	0	2	534	7164	-191	500
8162	1	1	2	0	2	600	7911	-211	500
23922	1	1	2	0	2	411	6847	189	500
25246	1	1	2	0	2	400	6891	197	500
2728	1	1	2	0	2	622	8817	197	500
5698	1	1	2	0	2	489	7680	164	500
21893	1	1	2	0	2	600	7033	-165	500
39290	1	1	2	0	2	533	8068	164	500
53966	1	1	2	0	2	278	6990	133	500
48087	1	1	2	0	2	644	9027	-17	500
13304	1	1	2	0	2	233	6943	184	500
41788	1	1	2	0	2	600	10916	-216	500
59259	1	1	2	0	2	755	11006	209	500
3990	1	1	2	0	2	600	8766	-14	500
53659	1	1	2	0	2	366	7833	121	500
38051	1	1	2	0	2	233	7148	184	500
55479	1	1	2	0	2	389	9068	-169	500
17683	1	1	2	0	2	588	8409	-95	500
5517	1	1	2	0	2	367	7678	203	500
16636	1	1	2	0	2	444	6931	178	500
28513	1	1	2	0	2	478	6877	209	500
29284	1	1	2	0	2	556	7937	189	500
56834	1	1	2	0	2	611	10234	-173	500
57985	1	1	2	0	2	533	8062	164	500
17181	1	1	2	0	2	455	8208	-77	500
23262	1	1	2	0	2	744	7863	-169	500
46175	1	1	2	0	2	455	7312	164	500
25875	1	1	2	0	2	278	6989	185	500
18918	1	1	2	0	2	655	9465	209	500
43413	1	1	2	0	2	522	8535	208	500
42683	1	1	2	0	2	445	8153	185	500
58664	1	1	2	0	2	578	7112	207	500
15555	1	1	2	0	2	478	6800	208	500
57099	1	1	2	0	2	378	6778	135	500
28452	1	1	2	0	2	355	7536	175	500
40960	1	1	2	0	2	433	7084	164	500
271	1	1	2	0	2	578	9797	-13	500
26333	1	1	2	0	2	344	6905	197	500
27577	1	1	2	0	2	389	9199	205	500
30183	1	1	2	0	2	555	7985	201	500
58374	1	1	2	0	2	622	6972	199	500
21889	1	1	2	0	2	400	6944	186	500
51473	1	1	2	0	2	444	6875	197	500
42185	1	1	2	0	2	478	8686	-175	500
57652	1	1	2	0	2	778	8434	207	500
37444	1	1	2	0	2	667	7872	153	500
41686	1	1	2	0	2	622	7675	180	500
14753	1	1	2	0	2	467	6936	164	500
13241	1	1	2	0	2	644	9216	203	500
34251	1	1	2	0	2	533	8235	-86	500
45863	1	1	2	0	2	544	8232	178	500
41767	1	1	2	0	2	467	8010	-77	500
35002	1	1	2	0	2	400	7069	-193	500
28628	1	1	2	0	2	478	6835	208	500
779	1	1	2	0	2	667	10054	220	500
46728	1	1	2	0	2	644	9733	186	500
43562	1	1	2	0	2	589	7898	-171	500
2963	1	1	2	0	2	533	7776	-5	500
43645	1	1	2	0	2	511	7580	182	500
30598	1	1	2	0	2	644	7677	153	500
48313	1	1	2	0	2	789	9063	178	500
4097	1	1	2	0	2	222	7504	205	500
2506	1	1	2	0	2	411	6971	198	500
40030	1	1	2	0	2	366	7856	174	500
51563	1	1	2	0	2	511	7709	188	500
43486	1	1	2	0	2	578	8335	197	500
6206	1	1	2	0	2	600	7366	153	500
20336	1	1	2	0	2	600	7064	72	500
39705	1	1	2	0	2	534	9059	203	500
38670	1	1	2	0	2	389	10044	-102	500
39836	1	1	2	0	2	400	7748	-194	500
46146	1	1	2	0	2	356	7260	-190	500
8833	1	1	2	0	2	600	6860	209	500
13976	1	1	2	0	2	578	7257	69	500
37761	1	1	2	0	2	489	9156	197	500
37251	1	1	2	0	2	578	8372	164	500
21427	1	1	2	0	2	455	7824	-212	500
36017	1	1	2	0	2	444	6876	197	500
18575	1	1	2	0	2	411	7921	174	500
30505	1	1	2	0	2	533	9841	-193	500
46872	1	1	2	0	2	622	8289	7	500
19318	1	1	2	0	2	544	8504	187	500
42965	1	1	2	0	2	411	8227	208	500
30252	1	1	2	0	2	411	8330	-191	500
13811	1	1	2	0	2	566	8480	-108	500
49628	1	1	2	0	2	600	9643	220	500
33719	1	1	2	0	2	478	8210	208	500
20875	1	1	2	0	2	478	6819	208	500
33816	1	1	2	0	2	800	11558	196	500
45012	1	1	2	0	2	755	7194	-83	500
45341	1	1	2	0	2	311	6873	187	500
55283	1	1	2	0	2	455	6860	-61	500
50151	1	1	2	0	2	522	7939	200	500
16371	1	1	2	0	2	667	6935	210	500
26552	1	1	2	0	2	589	7176	-77	500
32755	1	1	2	0	2	467	8925	196	500
49017	1	1	2	0	2	600	8919	200	500
28107	1	1	2	0	2	344	8525	-193	500
36369	1	1	2	0	2	422	9537	206	500
14263	1	1	2	0	2	344	6909	-196	500
8856	1	1	2	0	2	533	7922	-75	500
34395	1	1	2	0	2	533	8763	202	500
39654	1	1	2	0	2	533	7372	-152	500
37794	1	1	2	0	2	644	6971	210	500
34272	1	1	2	0	2	467	7568	-77	500
52248	1	1	2	0	2	400	8496	-89	500
25307	1	1	2	0	2	267	6964	182	500
25783	1	1	2	0	2	356	8702	195	500
56215	1	1	2	0	2	567	7958	-107	500
22763	1	1	2	0	2	300	7125	196	500
38829	1	1	2	0	2	289	8428	-194	500
14644	1	1	2	0	2	411	8221	-194	500
28191	1	1	2	0	2	656	7159	-62	500
28180	1	1	2	0	2	733	11050	203	500
47668	1	1	2	0	2	600	7005	210	500
38954	1	1	2	0	2	644	8338	-95	500
40155	1	1	2	0	2	644	7030	-168	500
53363	1	1	2	0	2	511	6869	135	500
13906	1	1	2	0	2	622	7783	-75	500
12897	1	1	2	0	2	467	7628	-213	500
14825	1	1	2	0	2	400	7243	204	500
16267	1	1	2	0	2	233	8200	-194	500
1232	1	1	2	0	2	267	7793	203	500
43206	1	1	2	0	2	244	7232	185	500
53200	1	1	2	0	2	845	8158	-214	500
59548	1	1	2	0	2	411	7141	154	500
27046	1	1	2	0	2	478	6958	179	500
47845	1	1	2	0	2	500	8316	-74	500
3728	1	1	2	0	2	700	8366	200	500
49914	1	1	2	0	2	366	7889	-212	500
46914	1	1	2	0	2	367	7768	203	500
49780	1	1	2	0	2	644	7031	-168	500
43049	1	1	2	0	2	300	6875	181	500
19773	1	1	2	0	2	667	9384	210	500
27703	1	1	2	0	2	756	8670	189	500
3312	1	1	2	0	2	566	8349	-85	500
16966	1	1	2	0	2	488	7153	177	500
22536	1	1	2	0	2	267	7602	186	500
22200	1	1	2	0	2	333	7016	186	500
26442	1	1	2	0	2	466	10037	195	500
40452	1	1	2	0	2	455	9664	-194	500
31779	1	1	2	0	2	467	7661	174	500
55146	1	1	2	0	2	400	8184	-175	500
52591	1	1	2	0	2	422	7765	203	500
15417	1	1	2	0	2	422	6872	180	500
38738	1	1	2	0	2	311	7795	203	500
37549	1	1	2	0	2	467	7633	-214	500
5340	1	1	2	0	2	533	9747	186	500
16546	1	1	2	0	2	478	9396	184	500
4264	1	1	2	0	2	611	9350	174	500
47376	1	1	2	0	2	333	8974	-89	500
48283	1	1	2	0	2	544	7020	210	500
50350	1	1	2	0	2	355	8230	-175	500
22322	1	1	2	0	2	500	7258	-173	500
10111	1	1	2	0	2	511	6888	218	500
49573	1	1	2	0	2	389	6846	175	500
18857	1	1	2	0	2	600	6990	219	500
22317	1	1	2	0	2	533	9577	197	500
48193	1	1	2	0	2	578	6996	-62	500
21557	1	1	2	0	2	567	7659	178	500
20021	1	1	2	0	2	511	7085	-59	500
5400	1	1	2	0	2	667	8455	201	500
56552	1	1	2	0	2	611	8100	-106	500
22566	1	1	2	0	2	400	10187	206	500
49164	1	1	2	0	2	611	8738	175	500
4053	1	1	2	0	2	455	8423	-175	500
5874	1	1	2	0	2	600	7976	-4	500
5277	1	1	2	0	2	444	9039	-212	500
59633	1	1	2	0	2	378	8106	-131	500
20093	1	1	2	0	2	522	7194	176	500
49864	1	1	2	0	2	789	10594	199	500
23698	1	1	2	0	2	733	8127	200	500
20794	1	1	2	0	2	278	7741	202	500
35617	1	1	2	0	2	444	8732	-192	500
52541	1	1	2	0	2	133	10729	142	500
9225	1	1	2	0	2	711	7339	-151	500
46227	1	1	2	0	2	411	8361	-175	500
20375	1	1	2	0	2	522	9371	-201	500
26685	1	1	2	0	2	333	6987	186	500
58922	1	1	2	0	2	633	9068	174	500
31826	1	1	2	0	2	833	8450	-13	500
29217	1	1	2	0	2	267	6935	185	500
38206	1	1	2	0	2	411	7372	180	500
28686	1	1	2	0	2	456	8987	208	500
5436	1	1	2	0	2	555	8418	198	500
43664	1	1	2	0	2	511	7343	186	500
31252	1	1	2	0	2	445	7047	-193	500
10752	1	1	2	0	2	500	9411	184	500
52	1	1	2	0	2	644	7019	-167	500
37844	1	1	2	0	2	555	8362	-197	500
15824	1	1	2	0	2	411	8297	208	500
9563	1	1	2	0	2	167	7063	184	500
35150	1	1	2	0	2	389	7976	202	500
23375	1	1	2	0	2	167	7617	204	500
12380	1	1	2	0	2	467	7297	153	500
30901	1	1	2	0	2	533	8597	188	500
59324	1	1	2	0	2	467	7248	-127	500
2978	1	1	2	0	2	644	8282	-5	500
25322	1	1	2	0	2	544	8117	-211	500
57482	1	1	2	0	2	467	8005	-87	500
28179	1	1	2	0	2	366	7855	174	500
30397	1	1	2	0	2	411	10219	-108	500
25388	1	1	2	0	2	622	8090	7	500
45852	1	1	2	0	2	733	7127	73	500
27856	1	1	2	0	2	678	9222	208	500
43743	1	1	2	0	2	622	7930	192	500
54788	1	1	2	0	2	222	7906	-151	500
5997	1	1	2	0	2	633	7778	-97	500
15248	1	1	2	0	2	511	7648	153	500
27309	1	1	2	0	2	667	7098	-63	500
40458	1	1	2	0	2	422	9422	-88	500
18605	1	1	2	0	2	511	8195	-211	500
32821	1	1	2	0	2	400	8156	197	500
37307	1	1	2	0	2	455	6875	178	500
9322	1	1	2	0	2	344	6888	174	500
58530	1	1	2	0	2	478	10329	-195	500
58231	1	1	2	0	2	466	8210	156	500
25266	1	1	2	0	2	411	8074	-175	500
3463	1	1	2	0	2	555	7554	-191	500
36923	1	1	2	0	2	400	7816	-193	500
32538	1	1	2	0	2	633	7760	-171	500
19516	1	1	2	0	2	588	9321	175	500
49134	1	1	2	0	2	600	7822	-191	500
52027	1	1	2	0	2	955	8031	-11	500
51850	1	1	2	0	2	411	7683	202	500
2294	1	1	2	0	2	400	7565	-56	500
45795	1	1	2	0	2	422	9867	-97	500
3764	1	1	2	0	2	556	8730	-211	500
35793	1	1	2	0	2	433	7853	-211	500
23319	1	1	2	0	2	655	10476	210	500
18064	1	1	2	0	2	400	8963	-175	500
28383	1	1	2	0	2	611	8718	-13	500
42811	1	1	2	0	2	578	8222	186	500
48024	1	1	2	0	2	533	7725	187	500
32921	1	1	2	0	2	511	9249	197	500
34422	1	1	2	0	2	567	10756	-214	500
59479	1	1	2	0	2	655	7073	-19	500
57931	1	1	2	0	2	644	7058	52	500
44654	1	1	2	0	2	278	7074	174	500
45289	1	1	2	0	2	556	8083	201	500
1507	1	1	2	0	2	455	8338	-77	500
52406	1	1	2	0	2	355	8041	-79	500
51091	1	1	2	0	2	356	8563	195	500
33971	1	1	2	0	2	600	8074	-201	500
49608	1	1	2	0	2	222	9125	-78	500
765	1	1	2	0	2	533	9963	185	500
53158	1	1	2	0	2	478	8529	-110	500
5799	1	1	2	0	2	578	7798	154	500
35436	1	1	2	0	2	533	9745	185	500
31650	1	1	2	0	2	622	8100	-85	500
7357	1	1	2	0	2	533	7779	164	500
16697	1	1	2	0	2	311	7673	-175	500
22355	1	1	2	0	2	533	7215	164	500
31861	1	1	2	0	2	411	6917	189	500
18400	1	1	2	0	2	422	9631	206	500
16977	1	1	2	0	2	866	7675	-158	500
33074	1	1	2	0	2	211	7382	-195	500
56645	1	1	2	0	2	511	9618	185	500
25347	1	1	2	0	2	289	9259	90	500
10876	1	1	2	0	2	411	8177	-212	500
34318	1	1	2	0	2	633	7761	-171	500
28076	1	1	2	0	2	622	10782	-194	500
22637	1	1	2	0	2	455	9787	195	500
9819	1	1	2	0	2	777	8060	-2	500
53464	1	1	2	0	2	355	7900	121	500
16218	1	1	2	0	2	400	7704	185	500
827	1	1	2	0	2	533	8510	210	500
52345	1	1	2	0	2	344	7304	-175	500
9028	1	1	2	0	2	544	7159	177	500
58194	1	1	2	0	2	555	7998	-107	500
58259	1	1	2	0	2	711	8765	219	500
15288	1	1	2	0	2	355	7853	-175	500
24908	1	1	2	0	2	566	6870	-166	500
39418	1	1	2	0	2	522	9273	200	500
36549	1	1	2	0	2	456	7355	-175	500
38154	1	1	2	0	2	356	7267	183	500
46939	1	1	2	0	2	578	10041	185	500
36214	1	1	2	0	2	444	7762	-192	500
32106	1	1	2	0	2	800	7540	-168	500
13394	1	1	2	0	2	411	7619	-212	500
17322	1	1	2	0	2	466	9491	195	500
11371	1	1	2	0	2	411	8268	-212	500
49701	1	1	2	0	2	455	7911	-192	500
4636	1	1	2	0	2	911	9168	-168	500
33609	1	1	2	0	2	511	8835	207	500
49729	1	1	2	0	2	422	8804	-194	500
17524	1	1	2	0	2	311	7845	203	500
33317	1	1	2	0	2	600	8048	-85	500
34085	1	1	2	0	2	666	7969	-96	500
13815	1	1	2	0	2	600	9763	199	500
58524	1	1	2	0	2	689	8150	-34	500
22618	1	1	2	0	2	444	10353	206	500
30325	1	1	2	0	2	677	9754	175	500
5999	1	1	2	0	2	433	8333	174	500
32012	1	1	2	0	2	311	7702	-175	500
28129	1	1	2	0	2	411	9029	184	500
15081	1	1	2	0	2	844	8157	-12	500
53963	1	1	2	0	2	533	7876	-148	500
58846	1	1	2	0	2	389	7678	-214	500
28782	1	1	2	0	2	667	8394	199	500
484	1	1	2	0	2	289	7883	203	500
43060	1	1	2	0	2	588	9012	-106	500
13191	1	1	2	0	2	622	7016	209	500
37241	1	1	2	0	2	589	7503	-61	500
35395	1	1	2	0	2	489	7870	199	500
59188	1	1	2	0	2	522	7496	208	500
51667	1	1	2	0	2	289	7530	183	500
